(97.896,-36.94)     97.895833           -36.94              6.34                
8_Lyn               99.4225             61.481111           5.94                
(98.408,-1.22)      98.407917           -1.220278           5.1                 
(100.134,71.749)    100.134167          71.748889           5.92                
(98.162,-32.031)    98.1625             -32.030556          5.69                
49_Aur              98.800417           28.022222           5.27                
(98.089,-37.697)    98.08875            -37.696667          5.24                
(97.826,-51.826)    97.82625            -51.826111          5.6                 
(101.559,79.565)    101.55875           79.564722           5.45                
11_Lyn              99.410417           56.8575             5.85                
(98.361,-20.924)    98.360833           -20.923889          6.4                 
14_Mon              98.693333           7.5725              6.45                
(99.137,38.445)     99.137083           38.445278           5.29                
(98.823,9.988)      98.823333           9.988333            5.88                
(98.293,-38.625)    98.292917           -38.625278          6.44                
(97.512,-65.568)    97.5125             -65.568333          6.29                
(98.816,0.89)       98.815833           0.89                5.8                 
(97.794,-61.88)     97.794167           -61.879722          6.15                
(98.456,-36.232)    98.45625            -36.232222          5.42                
Mu_Pic              97.993333           -58.754167          5.7                 
(99.0,4.498)        99.0                4.4975              6.55                
5Xi_2CMa            98.764167           -22.964722          4.54                
(98.647,-32.716)    98.647083           -32.716389          5.62                
(98.359,-52.329)    98.35875            -52.328889          6.19                
(99.363,24.591)     99.363333           24.590833           6.44                
(99.147,-5.211)     99.147083           -5.211111           5.52                
51_Aur              99.664583           39.390833           5.69                
52Psi3Aur           99.705              39.9025             5.2                 
24Gam_Gem           99.427917           16.399167           1.93                
(99.35,6.135)       99.350417           6.135278            6.06                
6Nu_1CMa            99.095              -18.66              5.7                 
(98.85,-36.78)      98.850417           -36.78              5.59                
53_Aur              99.595833           28.984167           5.79                
(99.404,10.853)     99.40375            10.853056           6.38                
50Psi2Aur           99.832917           42.488889           4.79                
(99.195,-13.321)    99.194583           -13.320833          5.97                
7Nu_2CMa            99.170833           -19.255833          3.95                
(99.418,2.704)      99.417917           2.704167            6.17                
(98.975,-36.089)    98.975              -36.088889          6.35                
(99.47,4.957)       99.469583           4.957222            6.15                
(99.17,-22.615)     99.170417           -22.615             6.35                
(99.992,44.014)     99.991667           44.013889           6.41                
(98.744,-52.976)    98.744167           -52.975556          4.39                
(99.772,22.031)     99.772083           22.030833           6.04                
(99.42,-12.985)     99.420417           -12.985             6.12                
54_Aur              99.887917           28.263056           6.03                
(99.881,24.6)       99.880833           24.6                6.38                
(99.585,-2.544)     99.585417           -2.543611           6.14                
(99.706,4.701)      99.70625            4.700556            6.57                
(99.659,1.614)      99.65875            1.613611            6.21                
8Nu_3CMa            99.4725             -18.2375            4.43                
(99.258,-38.147)    99.257917           -38.146667          6.04                
(99.214,-41.557)    99.21375            -41.556944          6.34                
(99.308,-36.991)    99.3075             -36.990556          5.71                
(99.448,-32.34)     99.448333           -32.339722          5.27                
(99.648,-16.874)    99.6475             -16.873611          6.03                
(99.948,12.983)     99.948333           12.983056           5.97                
(99.82,-14.146)     99.819583           -14.145833          4.82                
Nu_Pup              99.440417           -43.196111          3.17                
(100.407,35.932)    100.407083          35.931944           6.46                
25_Gem              100.3375            28.196389           6.42                
(100.132,6.372)     100.1325            6.371667            6.51                
(99.901,-23.696)    99.90125            -23.695556          6.05                
15_Mon              100.244583          9.895556            4.66                
(100.341,16.398)    100.340833          16.3975             6.28                
(100.322,11.003)    100.321667          11.003333           6.11                
55Psi4Aur           100.770833          44.524444           5.02                
(99.928,-30.47)     99.927917           -30.470278          5.71                
(100.272,0.495)     100.2725            0.495278            5.79                
(99.657,-48.22)     99.656667           -48.220278          4.93                
(101.048,53.296)    101.048333          53.296389           6.27                
(100.808,37.147)    100.8075            37.146944           6.19                
(99.987,-38.159)    99.987083           -38.158889          6.58                
26_Gem              100.60125           17.645278           5.21                
(100.497,6.345)     100.497083          6.345               6.37                
(99.502,-61.533)    99.5025             -61.533056          6.18                
(100.485,-9.167)    100.485             -9.167222           5.19                
12_Lyn              101.55875           59.441667           4.87                
(101.052,36.11)     101.0525            36.109722           6.31                
NOVA_1903           0.0                 0.0                 0.0                 
27Eps_Gem           100.982917          25.131111           2.98                
(100.777,3.033)     100.777083          3.033333            6.19                
(100.309,-40.35)    100.30875           -40.349722          6.12                
(100.205,-47.675)   100.205417          -47.674722          6.65                
13_Lyn              101.70625           57.169167           5.35                
30_Gem              100.997083          13.227778           4.49                
(100.911,3.932)     100.91125           3.932222            5.9                 
28_Gem              101.189583          28.970833           5.44                
(100.691,-22.449)   100.690833          -22.449167          6.13                
(100.568,-38.399)   100.568333          -38.398611          6.29                
56Psi5Aur           101.684583          43.5775             5.25                
31Xi_Gem            101.3225            12.895556           3.36                
(102.054,55.704)    102.05375           55.704444           6.33                
(102.051,55.704)    102.05125           55.704444           6.28                
57Psi6Aur           101.915             48.789444           5.22                
(100.847,-39.193)   100.847083          -39.193333          6.3                 
32_Gem              101.475833          12.693611           6.46                
42_Cam              102.737917          67.571944           5.14                
9Alp_CMa            101.287083          -16.716111          -1.46               
10_CMa              101.118333          -31.070556          5.2                 
(101.216,-27.341)   101.21625           -27.341389          6.45                
16_Mon              101.635             8.587222            5.93                
(101.347,-23.462)   101.347083          -23.461944          6.05                
NGC_2281            0.0                 0.0                 0.0                 
(101.26,-30.586)    101.26              -30.586111          6.54                
(101.497,-14.796)   101.497083          -14.796111          5.32                
(101.848,18.193)    101.847917          18.193333           6.2                 
(101.345,-31.794)   101.345             -31.793611          5.92                
(101.38,-30.949)    101.380417          -30.948889          5.8                 
(101.662,-10.107)   101.6625            -10.107222          5.66                
17_Mon              101.8325            8.037222            4.77                
11_CMa              101.712917          -14.425833          5.29                
(100.241,-71.776)   100.240833          -71.775556          6.51                
18_Mon              101.965             2.412222            4.47                
(101.514,-39.54)    101.51375           -39.54              6.62                
(101.905,-8.998)    101.904583          -8.998333           5.07                
12_CMa              101.75625           -21.015556          6.08                
(101.55,-37.776)    101.550417          -37.775556          6.21                
43_Cam              103.425833          68.888333           5.12                
(102.422,32.607)    102.422083          32.606667           5.71                
(101.359,-52.201)   101.35875           -52.201111          6.57                
(102.079,-1.319)    102.079167          -1.319167           5.75                
(101.474,-52.41)    101.47375           -52.41              5.8                 
58Psi7Aur           102.69125           41.781389           5.02                
(102.265,1.002)     102.265417          1.001944            6.15                
(101.839,-37.93)    101.839167          -37.929722          5.26                
33_Gem              102.4575            16.202778           5.85                
14_Lyn              103.27125           59.448611           5.33                
(102.318,-2.272)    102.318333          -2.271944           5.74                
(102.241,-15.145)   102.240833          -15.144722          5.39                
(101.72,-51.266)    101.72              -51.265833          5.4                 
(101.673,-54.695)   101.672917          -54.694722          6.46                
35_Gem              102.60625           13.413333           5.65                
(101.828,-55.54)    101.827917          -55.54              5.61                
(105.017,76.978)    105.016667          76.9775             4.55                
(102.433,-24.076)   102.433333          -24.075833          6.33                
36_Gem              102.8875            21.761111           5.27                
(102.708,-0.541)    102.707917          -0.540833           5.77                
(100.903,-73.118)   100.903333          -73.118056          6.37                
(103.282,44.839)    103.281667          44.839444           6.26                
(103.0,23.602)      103.0               23.601667           5.65                
(102.676,-8.041)    102.67625           -8.041111           6.29                
(102.591,-17.084)   102.59125           -17.083889          5.79                
(101.234,-70.434)   101.23375           -70.433889          6.11                
(102.525,-27.334)   102.525             -27.333889          7.04                
13Kap_CMa           102.460417          -32.508611          3.96                
59_Aur              103.25625           38.869167           6.12                
34The_Gem           103.197083          33.961111           3.6                 
60_Aur              103.305833          38.438056           6.3                 
(103.264,35.789)    103.264167          35.788611           6.01                
(102.914,3.042)     102.91375           3.041667            6.38                
(102.654,-25.778)   102.65375           -25.778056          6.33                
(102.597,-31.706)   102.597083          -31.706111          5.7                 
(102.491,-45.45)    102.490833          -45.45              6.55                
61Psi8Aur           103.4875            38.505              6.48                
(102.478,-46.615)   102.4775            -46.614722          5.14                
(102.718,-34.367)   102.718333          -34.367222          4.99                
Alp_Pic             102.0475            -61.941389          3.27                
(103.206,8.38)      103.205833          8.380278            5.77                
(103.095,-5.316)    103.095417          -5.316111           6.3                 
Tau_Pup             102.484167          -50.614722          2.93                
(102.464,-53.622)   102.46375           -53.622222          4.4                 
(103.344,10.996)    103.34375           10.996389           6.24                
(103.813,45.826)    103.813333          45.826389           6.34                
(103.811,43.91)     103.81125           43.91               6.13                
(102.926,-36.23)    102.92625           -36.230278          5.96                
Zet_Men             100.01125           -80.813611          5.64                
15_Lyn              104.31875           58.4225             4.35                
(104.305,57.563)    104.305             57.563333           6.05                
(102.505,-60.249)   102.504583          -60.249167          6.11                
(102.887,-48.292)   102.886667          -48.2925            6.42                
38_Gem              103.66125           13.177778           4.65                
(103.328,-19.033)   103.328333          -19.032778          5.64                
(103.34,-18.933)    103.340417          -18.933333          6.14                
(103.25,-26.958)    103.250417          -26.9575            6.4                 
Psi9Aur             104.134583          46.274167           5.87                
37_Gem              103.8275            25.375556           5.73                
(103.535,-5.852)    103.535417          -5.8525             6.41                
15_CMa              103.387083          -20.224167          4.83                
(103.602,-1.127)    103.6025            -1.126944           5.45                
(104.233,46.705)    104.233333          46.705              5.86                
14The_CMa           103.5475            -12.038611          4.07                
(103.165,-42.504)   103.165417          -42.504444          6.52                
(103.391,-28.54)    103.39125           -28.539722          6.04                
(103.675,-1.756)    103.675417          -1.756389           6.21                
(103.48,-24.539)    103.480417          -24.539167          6.21                
(103.196,-43.976)   103.19625           -43.975833          6.46                
16Omi1CMa           103.532917          -24.183889          3.87                
(105.34,70.808)     105.339583          70.808056           5.68                
(103.745,-2.804)    103.745             -2.803611           6.04                
(103.554,-23.928)   103.554167          -23.928333          6.91                
(103.894,8.325)     103.894167          8.324722            6.29                
16_Lyn              104.404583          45.094167           4.9                 
(104.252,33.681)    104.252083          33.681111           5.89                
(103.195,-54.09)    103.195417          -54.09              6.57                
17_CMa              103.76125           -20.404722          5.74                
(104.108,9.956)     104.1075            9.956389            5.92                
19Pi_CMa            103.905833          -20.136389          4.68                
(103.611,-42.366)   103.61125           -42.365556          6.32                
(103.189,-59.341)   103.189167          -59.341111          6.41                
18Mu_CMa            104.0275            -14.043611          5.0                 
(103.51,-50.612)    103.509583          -50.611667          6.26                
(103.945,-22.941)   103.945             -22.941389          5.3                 
20Iot_CMa           104.034167          -17.054167          4.37                
(104.357,11.908)    104.357083          11.9075             6.27                
(103.978,-31.79)    103.978333          -31.79              6.36                
(104.25,-8.179)     104.250417          -8.178889           6.34                
62_Aur              104.761667          38.052222           6.0                 
39_Gem              104.6975            26.081111           6.1                 
Iot_Vol             102.8625            -70.963333          5.4                 
(104.312,-22.203)   104.311667          -22.203333          6.61                
(104.19,-35.342)    104.190417          -35.341667          6.29                
40_Gem              104.86625           25.914167           6.4                 
(104.662,7.622)     104.6625            7.621944            6.27                
(104.391,-24.631)   104.39125           -24.630556          5.46                
(104.067,-48.721)   104.066667          -48.721111          4.95                
(115.127,87.02)     115.127083          87.02               5.07                
(104.738,3.602)     104.7375            3.602222            5.97                
(104.427,-27.538)   104.426667          -27.5375            6.23                
(104.323,-35.508)   104.323333          -35.5075            6.23                
(104.834,7.317)     104.83375           7.316944            6.35                
(104.532,-27.165)   104.531667          -27.164722          6.37                
41_Gem              105.065833          16.078889           5.68                
(104.65,-25.414)    104.649583          -25.413889          5.59                
(106.466,70.732)    106.465833          70.731944           6.5                 
21Eps_CMa           104.65625           -28.972222          1.5                 
(104.605,-34.112)   104.604583          -34.111667          5.06                
(105.322,32.414)    105.321667          32.414444           6.59                
(104.682,-30.998)   104.6825            -30.997778          6.42                
(105.075,-5.367)    105.075             -5.366944           6.3                 
(104.914,-21.603)   104.91375           -21.603333          6.26                
(105.099,-8.407)    105.09875           -8.406944           5.96                
(105.034,-20.159)   105.03375           -20.158889          6.31                
(104.674,-45.768)   104.674167          -45.768056          6.22                
(105.164,-9.203)    105.16375           -9.203056           6.49                
(105.08,-22.119)    105.080417          -22.119444          6.53                
(105.422,4.818)     105.4225            4.818056            6.63                
42Ome_Gem           105.603333          24.215278           5.18                
(105.606,17.756)    105.60625           17.755556           5.94                
(105.572,15.336)    105.5725            15.336111           5.74                
(105.479,5.558)     105.479167          5.5575              6.59                
(104.665,-55.729)   104.665             -55.729444          6.27                
(105.64,16.674)     105.639583          16.674167           5.82                
(105.47,-1.346)     105.470417          -1.345556           6.17                
(105.178,-28.489)   105.1775            -28.489444          6.27                
(104.651,-56.395)   104.650833          -56.394722          6.45                
(105.485,-5.722)    105.485             -5.722222           5.2                 
(105.275,-25.215)   105.274583          -25.215278          5.63                
(105.208,-33.465)   105.2075            -33.465278          6.4                 
(106.505,59.802)    106.505417          59.801944           6.44                
(105.877,29.337)    105.876667          29.337222           5.93                
(106.416,52.758)    106.415833          52.758056           6.12                
(106.288,47.775)    106.2875            47.775              6.38                
22Sig_CMa           105.429583          -27.934722          3.47                
(105.825,9.138)     105.824583          9.138333            5.97                
19_Mon              105.728333          -4.239167           4.99                
(105.908,10.952)    105.908333          10.951667           5.13                
43Zet_Gem           106.027083          20.570278           3.79                
(105.965,12.594)    105.965             12.594444           5.98                
(105.215,-51.402)   105.214583          -51.4025            5.14                
24Omi2CMa           105.75625           -23.833333          3.02                
(106.084,1.488)     106.084167          1.488333            6.57                
(106.022,-5.324)    106.021667          -5.323611           5.62                
(105.989,-10.124)   105.98875           -10.124167          6.45                
23Gam_CMa           105.939583          -15.633333          4.12                
(105.565,-43.404)   105.565             -43.404167          6.43                
44_Gem              106.326667          22.637222           6.02                
(106.548,34.474)    106.548333          34.473889           5.55                
(105.271,-58.94)    105.27125           -58.94              6.02                
(104.96,-67.916)    104.960417          -67.916111          5.17                
(106.413,9.186)     106.412917          9.185833            5.78                
(106.196,-22.032)   106.19625           -22.032222          6.09                
(106.843,34.009)    106.842917          34.009444           5.91                
(106.012,-42.337)   106.011667          -42.337222          5.2                 
(105.989,-43.608)   105.98875           -43.608056          5.54                
(105.995,-43.612)   105.995             -43.611667          6.79                
(106.854,28.177)    106.854167          28.177222           6.48                
(106.457,-10.661)   106.457083          -10.661111          6.49                
(106.839,22.704)    106.839167          22.703611           7.68                
(105.974,-49.584)   105.97375           -49.583889          4.93                
(107.055,33.832)    107.055417          33.832222           6.28                
(105.815,-59.178)   105.815             -59.178056          5.5                 
(107.151,37.445)    107.15125           37.445              6.16                
(106.777,4.91)      106.776667          4.910278            6.11                
(106.383,-34.778)   106.383333          -34.777778          6.14                
(106.67,-11.294)    106.669583          -11.294167          5.39                
(106.65,-12.394)    106.649583          -12.393889          6.48                
(106.502,-30.656)   106.5025            -30.655556          6.34                
(108.492,71.817)    108.492083          71.816667           6.35                
(106.956,7.471)     106.95625           7.471111            5.75                
(106.076,-56.75)    106.07625           -56.749722          5.17                
45_Gem              107.091667          15.930833           5.44                
(106.51,-38.383)    106.509583          -38.382778          6.11                
(106.718,-24.961)   106.717917          -24.960556          6.08                
(106.319,-50.36)    106.31875           -50.360278          6.46                
(106.75,-26.658)    106.750417          -26.657778          6.62                
The_Men             104.143333          -79.420278          5.45                
(106.844,-23.84)    106.844167          -23.840278          5.71                
(106.78,-40.893)    106.779583          -40.893333          5.79                
(107.528,21.247)    107.527917          21.246944           6.43                
25Del_CMa           107.097917          -26.393333          1.84                
(107.335,-10.347)   107.334583          -10.347222          6.21                
(107.205,-24.044)   107.205417          -24.044167          6.65                
63_Aur              107.91375           39.320556           4.9                 
46Tau_Gem           107.785             30.245278           4.41                
(106.805,-51.968)   106.805417          -51.967778          5.96                
(107.388,-16.235)   107.388333          -16.234722          6.03                
47_Gem              107.84625           26.856667           5.78                
20_Mon              107.557083          -4.237222           4.92                
(107.213,-39.656)   107.212917          -39.655833          4.83                
(108.348,51.429)    108.3475            51.428889           5.47                
(107.429,-25.231)   107.42875           -25.231111          5.69                
(107.539,-18.685)   107.53875           -18.685278          6.23                
48_Gem              108.11              24.128333           5.85                
21_Mon              107.848333          -0.301944           5.45                
(107.581,-27.491)   107.580833          -27.491389          5.46                
(111.341,81.258)    111.34125           81.2575             6.31                
(107.964,5.655)     107.96375           5.654722            6.09                
(108.204,27.225)    108.204167          27.224722           6.43                
(106.559,-68.837)   106.55875           -68.837222          6.47                
(108.031,5.475)     108.030833          5.474722            6.16                
22Del_Mon           107.96625           -0.492778           4.15                
18_Lyn              108.97875           59.6375             5.2                 
(107.923,-20.883)   107.923333          -20.883056          5.84                
51_Gem              108.342917          16.158889           5.0                 
26_CMa              108.050833          -25.9425            5.92                
(107.698,-48.932)   107.697917          -48.932222          5.14                
(108.017,-30.822)   108.017083          -30.821667          6.1                 
(108.959,47.24)     108.95875           47.24               5.58                
(108.611,24.711)    108.610833          24.710833           6.89                
(108.28,-11.251)    108.28              -11.251389          5.78                
(108.1,-27.474)     108.100417          -27.474167          6.59                
52_Gem              108.674583          24.885              5.82                
(108.107,-36.544)   108.107083          -36.544444          5.96                
(108.066,-40.499)   108.065833          -40.498889          5.31                
(108.636,12.116)    108.635833          12.115833           5.62                
(108.583,3.111)     108.583333          3.111389            5.35                
(108.35,-22.673)    108.349583          -22.673333          6.01                
(108.546,-3.901)    108.545833          -3.901389           5.75                
(108.565,-9.948)    108.564583          -9.9475             5.9                 
(108.451,-22.906)   108.45125           -22.906389          6.36                
(108.401,-27.356)   108.40125           -27.356389          6.12                
Gam1Vol             107.175833          -70.497222          5.69                
Gam2Vol             107.187083          -70.498889          3.78                
(109.39,52.131)     109.390417          52.130833           5.92                
53_Gem              108.987917          27.8975             5.71                
(108.618,-10.317)   108.6175            -10.316667          6.03                
(108.14,-46.759)    108.14              -46.759444          4.49                
(108.446,-31.084)   108.44625           -31.083889          6.6                 
(112.768,82.411)    112.768333          82.411389           4.96                
(108.488,-30.34)    108.488333          -30.34              6.33                
24_Mon              108.830417          -0.161389           6.41                
27_CMa              108.563333          -26.3525            4.66                
(108.306,-45.183)   108.305833          -45.183056          4.89                
(108.914,7.978)     108.914167          7.977778            5.82                
(108.385,-44.64)    108.385             -44.639722          5.1                 
28Ome_CMa           108.702917          -26.772778          3.85                
(108.713,-27.038)   108.712917          -27.038056          5.58                
(109.633,49.465)    109.632917          49.465              5.05                
(108.93,-10.584)    108.929583          -10.583889          5.95                
64_Aur              109.509167          40.883333           5.78                
(108.008,-63.19)    108.008333          -63.19              6.02                
(108.948,-23.741)   108.947917          -23.740556          6.32                
(108.838,-30.686)   108.8375            -30.686389          5.36                
(109.517,30.956)    109.517083          30.955833           6.24                
(109.06,-15.586)    109.060417          -15.585833          5.46                
(108.738,-41.426)   108.737917          -41.425833          5.94                
(109.324,6.681)     109.324167          6.680556            6.65                
(108.691,-46.85)    108.69125           -46.849722          5.72                
(108.659,-48.272)   108.659167          -48.271667          4.76                
54Lam_Gem           109.523333          16.540278           3.58                
(109.153,-23.316)   109.153333          -23.315556          4.79                
(109.382,-6.68)     109.382083          -6.68               6.29                
(109.146,-27.881)   109.145833          -27.881111          4.64                
(108.838,-52.5)     108.8375            -52.499722          5.97                
(109.238,-30.897)   109.238333          -30.896667          6.32                
(109.132,-38.319)   109.1325            -38.318889          5.8                 
(109.206,-36.593)   109.20625           -36.592778          5.03                
(109.065,-46.774)   109.064583          -46.774444          5.66                
47_Cam              110.571667          59.901944           6.35                
Pi_Pup              109.285833          -37.0975            2.7                 
(109.45,-26.798)    109.449583          -26.7975            6.46                
(110.263,42.656)    110.262917          42.655556           6.35                
(110.323,45.228)    110.322917          45.228056           5.77                
55Del_Gem           110.030833          21.982222           3.53                
(109.843,2.741)     109.843333          2.740556            5.89                
(109.948,7.143)     109.948333          7.142778            5.91                
(110.029,15.143)    110.02875           15.142778           6.45                
29_CMa              109.667917          -24.558889          4.98                
30Tau_CMa           109.676667          -24.954167          4.4                 
19_Lyn              110.712083          55.284444           6.53                
19_Lyn              110.717083          55.281389           5.45                
(109.758,-19.28)    109.758333          -19.280278          6.09                
(109.713,-26.586)   109.713333          -26.585833          5.28                
(109.577,-36.734)   109.576667          -36.734167          4.66                
(109.867,-16.395)   109.867083          -16.395             5.7                 
(109.518,-43.987)   109.5175            -43.986667          5.85                
(109.659,-36.743)   109.659167          -36.742778          5.11                
(109.64,-39.21)     109.64              -39.210278          5.25                
(110.556,38.996)    110.555833          38.996111           6.4                 
65_Aur              110.510833          36.760556           5.13                
(109.807,-33.727)   109.807083          -33.727222          6.3                 
56_Gem              110.486667          20.443611           5.1                 
(110.242,-14.36)    110.2425            -14.36              5.45                
(113.665,80.897)    113.665417          80.896667           6.41                
(110.32,-8.878)     110.320417          -8.878333           6.55                
(110.222,-22.852)   110.221667          -22.851667          6.61                
(110.229,-26.964)   110.229167          -26.963611          6.01                
(110.515,0.177)     110.514583          0.177222            5.99                
(110.268,-25.891)   110.267917          -25.891389          5.87                
Del_Vol             109.2075            -67.957222          3.98                
(111.238,51.887)    111.238333          51.887222           5.8                 
66_Aur              111.035417          40.672222           5.19                
(110.508,-8.979)    110.508333          -8.979167           6.43                
(110.577,-2.979)    110.577083          -2.978889           6.23                
57_Gem              110.86875           25.050556           5.03                
(111.858,66.332)    111.8575            66.331667           6.47                
58_Gem              110.8675            22.945278           6.02                
(110.606,-5.983)    110.605833          -5.982778           5.82                
(110.556,-19.017)   110.55625           -19.016667          4.96                
(110.089,-52.312)   110.089167          -52.311667          6.05                
(110.09,-52.31)     110.090417          -52.309722          6.6                 
(110.161,-52.086)   110.16125           -52.086111          5.39                
59_Gem              111.139167          27.638056           5.76                
(111.115,15.517)    111.115417          15.517222           6.41                
21_Lyn              111.678333          49.211389           4.64                
(110.752,-31.924)   110.7525            -31.923889          5.43                
1_CMi               111.2425            11.669722           5.3                 
60Iot_Gem           111.431667          27.798056           3.79                
(110.871,-27.834)   110.87125           -27.834167          5.38                
(110.883,-32.202)   110.882917          -32.202222          5.39                
(110.976,-30.217)   110.97625           -30.216944          6.6                 
(111.167,-16.201)   111.167083          -16.201111          5.33                
(111.072,-22.913)   111.071667          -22.912778          6.19                
31Eta_CMa           111.02375           -29.303056          2.45                
2Eps_CMi            111.412083          9.276111            4.99                
(110.993,-35.838)   110.992917          -35.837778          6.31                
(112.72,68.466)     112.719583          68.465556           5.64                
(111.211,-19.012)   111.21125           -19.012222          6.24                
(111.285,-13.752)   111.284583          -13.751944          5.78                
(111.462,-5.775)    111.4625            -5.775              5.97                
(111.182,-31.809)   111.1825            -31.808889          5.35                
(111.709,21.536)    111.709167          21.535833           6.54                
(111.616,10.608)    111.61625           10.608333           6.37                
61_Gem              111.734583          20.257222           5.93                
(111.515,-4.538)    111.514583          -4.5375             6.76                
(111.333,-21.983)   111.332917          -21.982778          6.05                
(111.672,11.009)    111.672083          11.009167           6.41                
(111.355,-25.218)   111.355417          -25.217778          5.78                
(111.197,-37.29)    111.196667          -37.29              6.97                
(111.197,-37.291)   111.197083          -37.290833          6.84                
(112.215,48.184)    112.215             48.183889           5.72                
3Bet_CMi            111.7875            8.289444            2.9                 
63_Gem              111.935             21.445              5.22                
(111.429,-31.739)   111.429167          -31.738611          6.31                
(101.745,-87.025)   101.744583          -87.025             6.47                
22_Lyn              112.483333          49.6725             5.36                
(111.67,-23.712)    111.669583          -23.712222          6.56                
5Eta_CMi            112.00875           6.941944            5.25                
62Rho_Gem           112.277917          31.784444           4.18                
(111.783,-17.864)   111.783333          -17.864444          5.63                
4Gam_CMi            112.040833          8.925556            4.32                
(111.748,-23.086)   111.7475            -23.086111          5.61                
(111.676,-34.141)   111.67625           -34.140833          5.9                 
64_Gem              112.335             28.118056           5.05                
(112.197,15.109)    112.197083          15.109444           6.22                
(111.965,-11.557)   111.965417          -11.556944          5.79                
(111.929,-22.86)    111.92875           -22.859722          5.95                
65_Gem              112.452917          27.916111           5.01                
(111.591,-51.018)   111.59125           -51.018333          5.1                 
(111.997,-29.156)   111.996667          -29.155833          5.54                
6_CMi               112.449167          12.006667           4.54                
(112.328,-1.905)    112.327917          -1.905278           5.59                
(112.357,-7.551)    112.357083          -7.551111           5.86                
(112.342,-10.327)   112.342083          -10.326667          5.75                
(112.341,-14.999)   112.34125           -14.999167          6.05                
(112.095,-37.81)    112.095             -37.810278          6.58                
(112.214,-31.848)   112.21375           -31.848333          6.38                
(112.215,-31.847)   112.214583          -31.846944          7.13                
(112.982,38.896)    112.982083          38.896389           6.54                
(112.27,-31.456)    112.270417          -31.456389          5.77                
(112.464,-23.024)   112.464167          -23.024444          4.85                
(112.274,-38.812)   112.27375           -38.812222          5.43                
(112.713,-5.226)    112.712917          -5.226389           6.24                
(112.952,17.086)    112.951667          17.086111           5.42                
Sig_Pup             112.3075            -43.301389          3.25                
(113.211,22.888)    113.210833          22.887778           6.54                
7Del1CMi            113.024583          1.914444            5.25                
(112.677,-30.962)   112.677083          -30.962222          4.65                
(112.677,-37.34)    112.676667          -37.339722          6.65                
(113.024,-8.881)    113.024167          -8.880833           5.9                 
(112.498,-52.651)   112.498333          -52.651111          5.87                
(112.858,-36.153)   112.8575            -36.152778          6.68                
68_Gem              113.402083          15.826667           5.25                
8Del2CMi            113.298333          3.290278            5.59                
(112.214,-64.51)    112.21375           -64.51              6.39                
(112.928,-35.888)   112.928333          -35.887778          6.61                
66Alp_Gem           113.65              31.888611           2.88                
66Alp_Gem           113.65              31.888333           1.98                
(112.629,-54.399)   112.62875           -54.399444          5.96                
(113.521,10.568)    113.52125           10.568333           6.28                
(114.196,55.755)    114.195833          55.755278           5.92                
(113.093,-35.961)   113.092917          -35.961389          6.3                 
(113.786,30.961)    113.78625           30.961111           5.33                
(113.342,-14.338)   113.342083          -14.338333          6.21                
(113.983,43.031)    113.983333          43.031111           6.3                 
(113.331,-19.412)   113.33125           -19.4125            5.66                
(113.29,-24.711)    113.290417          -24.710833          5.85                
9Del3CMi            113.565833          3.371389            5.81                
(113.45,-14.524)    113.449583          -14.523889          4.97                
(114.132,46.18)     114.131667          46.180278           5.65                
(113.692,2.725)     113.691667          2.725               6.55                
69Ups_Gem           113.980417          26.895833           4.06                
(113.513,-22.296)   113.513333          -22.296111          4.45                
(113.306,-40.059)   113.30625           -40.058889          6.26                
(113.305,-43.086)   113.305417          -43.086389          6.52                
(113.578,-23.474)   113.5775            -23.473611          5.83                
(113.58,-23.475)    113.579583          -23.474722          5.87                
(113.462,-36.338)   113.4625            -36.338333          5.54                
(113.62,-26.117)    113.62              -26.116667          6.65                
(113.553,-33.463)   113.553333          -33.463333          6.11                
(114.475,48.774)    114.474583          48.773611           5.92                
(114.324,40.025)    114.324167          40.025278           6.38                
(113.645,-27.012)   113.645417          -27.011944          5.77                
(113.494,-39.906)   113.49375           -39.905833          6.76                
(114.145,5.862)     114.144583          5.861667            5.91                
Eps_Men             111.408333          -79.094167          5.53                
(114.069,-8.311)    114.069167          -8.311389           6.27                
(114.016,-14.493)   114.01625           -14.492778          5.7                 
(113.845,-28.369)   113.845             -28.369444          4.64                
(114.032,-22.161)   114.0325            -22.160556          6.34                
70_Gem              114.636667          35.048611           5.56                
(113.665,-51.475)   113.664583          -51.474722          6.28                
(114.56,24.36)      114.560417          24.360278           6.27                
25_Mon              114.319583          -4.111111           5.13                
(114.171,-19.702)   114.170833          -19.702222          5.74                
23_Lyn              115.20625           57.082778           6.06                
71Omi_Gem           114.79125           34.584167           4.9                 
(114.8,24.222)      114.799583          24.2225             6.17                
(114.412,-14.441)   114.412083          -14.441111          6.53                
(114.32,-23.775)    114.32              -23.775             6.37                
(113.915,-52.534)   113.915417          -52.533889          4.94                
(115.061,38.344)    115.060833          38.344444           5.73                
(114.975,32.01)     114.975417          32.009722           6.17                
(114.342,-34.969)   114.342083          -34.968611          4.53                
74_Gem              114.869167          17.674722           5.05                
(115.302,48.132)    115.301667          48.131667           5.56                
(114.183,-48.83)    114.182917          -48.830278          5.72                
(114.007,-55.888)   114.007083          -55.8875            6.39                
(114.437,-35.277)   114.436667          -35.277222          6.6                 
10Alp_CMi           114.825417          5.225               0.38                
